restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
Villa Pizza Durango,3385 S Durango Dr,Las Vegas,NV,89117,17028787889,Pizza,4,$$,41.70217158,-93.59838921
The Capital Grille,444 Brickell Ave,Miami,FL,33131,13053744500,Steakhouses,4,$$$,39.63347,-105.31846
Boston's Restaurant & Sports Bar,15310 Main St,Mill Creek,WA,98012,14253384900,Pizza,3,$$,35.1309031,-106.5181481
La Antigua Casa Maria,1100 N 115th St,Seattle,WA,98133,12064201158,Mexican,4.5,$$,29.757294,-95.39811
Yard House,90 El Camino,Fresno,CA,93720,15592612165,Bars,3.5,$$,33.76105147,-84.34750199
Confucio Express Gourmet,1810 SW 3rd Ave,Miami,FL,33129,13058607747,Chinese,3,$$,47.59904,-122.3156
Saravana Bhavan,81 Lexington Ave,New York,NY,10016,12126847755,Indian,3.5,$$,29.78182983,-95.39102173
Logan's Roadhouse,12950 Northwest Fwy,Houston,TX,77040,17138957500,American (Traditional),3,$$,39.0401216,-94.5947349
Bareburger,33-21 31st Ave.,Astoria,NY,11103,17187777011,Burgers,4,$$,39.73998,-104.95723
Paratha Junction,779 Newark Ave,Jersey City,NJ,7306,12015331555,Indian,3,$$,29.75684,-95.36566
Jamba Juice,1215 Herndon Ave,Clovis,CA,93612,15593221463,Juice Bars & Smoothies,4,$,25.79372,-80.18945
Borgata Pizza Cafe,5701 Parkville St,Columbus,OH,43229,16148912345,Pizza,4.5,$$,40.7645972,-111.8790997
Aab India Restaurant,1470 Grandview Ave,Grandview Heights,OH,43212,16144862800,Indian,4,$$,39.56732677,-104.8747088
Haili's Hawaiian Foods,760 Palani Ave,Honolulu,HI,96816,18087358019,Hawaiian,4,$$,47.66146732,-122.3152305
Thai Amarin,287 Centre St,Newton Corner,MA,2458,16175275255,Thai,4,$$,25.7080499,-80.2845336
Cava Mezze - Baltimore,1302 Fleet St,Baltimore,MD,21202,14434999090,Mediterranean,4.5,$$,40.6151009,-111.888237
Sultan's Market,2057 W North Ave,Chicago,IL,60647,17732353072,Middle Eastern,4,$,40.05118197,-83.04924708
Chipotle Mexican Grill,1733 N Damen,Chicago,IL,60647,17737725713,Mexican,3,$,40.2168182,-74.9263573
Bang Bang Burgers,2001 E 7th St,Charlotte,NC,28204,17043754505,Burgers,4.5,$$,40.8131007,-74.2167776
Swensen's Grill & Ice Cream,1586 S Dixie Hwy,Coral Gables,FL,33146,13056617658,Ice Cream & Frozen Yogurt,3.5,$$,40.29479,-73.99852
Arbuckle Mountain Original Fried Pies,3721 NW 50th St,Oklahoma City,OK,73112,15803697830,Desserts,4,$,39.69348,-104.94019
Panza,326 Hanover St,Boston,MA,2113,16175579248,Italian,4,$$,42.34547617,-83.04006483
Nature's Way Cafe,3731 Fau Blvd,Boca Raton,FL,33431,15614168862,Sandwiches,4,$$,40.68756128,-74.18129532
Cibo Wine Bar-Coral Gables,45 Miracle Mile,Coral Gables,FL,33134,13054424925,Italian,4,$$,35.13666691,-89.99137735
Amore Pizzeria,3027 Stratton St,Flushing,NY,11354,17184450579,Pizza,4,$,38.88558166,-94.72002631
Brick Lane Curry House,99 2nd Ave,New York,NY,10003,12129792900,Indian,3.5,$$,39.88036,-86.06923
Tavern on the Green,18 Washington Sq W,Salem,MA,1970,19788254342,Bars,3.5,$$,44.8606159,-93.2683049
Major Goolsby's,340 W Kilbourn Ave,Milwaukee,WI,53203,14142713414,Sports Bars,3,$$,25.68485703,-80.45776577
Pei Wei,1005 Waugh Dr,Houston,TX,77019,17133537366,Chinese,2.5,$,39.76559592,-86.15846149
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,43.65506,-70.26232
Nan Zhou - Hand Drawn Noodle House,111 S Dobson Rd,Mesa,AZ,85202,14802755352,Chinese,4,$,33.81583,-84.31632
Salsa's Taqueria,588 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609240408,Mexican,4,$,45.52309,-122.64164
Luna Pizzeria,3435 Kirby Dr,Houston,TX,77098,18327676338,Pizza,4.5,$$,39.7405249,-105.0710827
Mia's Table,3131 Argonne St,Houston,TX,77098,17135226427,American (Traditional),4,$$,41.15428162,-73.22733307
Viet Huong Restaurant,11209 Bellaire Blvd,Houston,TX,77072,18323513655,Vietnamese,4,$,40.6374417,-73.9893632
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,29.7340113,-95.4140505
Lemon Grass Fusion Bistro,641 N High St,Columbus,OH,43215,16142241414,Sushi Bars,3.5,$$,34.5819395,-92.5725579
sweetgreen,659 Boylston St,Boston,MA,2116,16179363464,American (New),4,$$,37.106465,-119.318577
SabaiDee Thai Lao Cuisine,5730 N First St,Fresno,CA,93710,15594127895,Laotian,4.5,$$,34.12535095,-81.4319458
The Beauty Shop Restaurant,966 S Cooper St,Memphis,TN,38104,19012727111,Caribbean,4,$$,44.4689,-73.17803
Clover DTX,27 School St,Boston,MA,2108,,Sandwiches,4,$,40.55152898,-74.44342656
Yard House,90 El Camino,Fresno,CA,93720,15592612165,Bars,3.5,$$,33.4560699,-112.06082
The Vanguard,2659 S Kinnickinnic Ave,Milwaukee,WI,53207,14145393593,Bars,4.5,$$,47.80113883,-122.4995951
Highline Bar,210 Broadway E,Seattle,WA,98102,12063287837,Vegan,4,$$,45.49514,-122.57922
Middlebury Natural Foods Co-op,9 Washington St,Middlebury,VT,5753,18023887276,Specialty Food,4,$$,36.91818,-76.1984499
Andaaz Salon & Boutique,255 N Clovis Ave,Clovis,CA,93612,15592989800,Hair Salons,4.5,$$,25.897226,-80.162323
Lee's Sandwiches,11210 Bellaire Blvd,Houston,TX,77072,12819339988,Vietnamese,3,$,39.6722032,-104.9597609
Star of India,180 W 9 Mile Rd,Ferndale,MI,48220,12485465996,Indian,3,$$,40.74195878,-73.98971666
Chiffonos Bakery,1512 E Champlain Dr,Fresno,CA,93720,15594339066,Bakeries,4,$$,43.04038105,-87.93322384
Killer Vegan,996 Stuyvesant Ave,Union,NJ,7083,19089648600,Vegan,4,$$,39.4166632,-77.4050058
Reshmi,12170 Conant St,Hamtramck,MI,48212,13133662425,Pakistani,4,$,33.7928146,-84.3517062
Sweet & Natural,4009 34th St,Mount Rainier,MD,20712,13012779338,Vegan,4,$$,39.9539294,-75.1432262
Soul Vegetarian East,205 E 75th St,Chicago,IL,60619,17732240104,Vegetarian,4,$$,42.4028579,-71.0488412
Joe Benny's,313 S High St,Baltimore,MD,21202,14438354866,Italian,4.5,$$,33.81583,-84.31632
Starbucks,8100 Wyoming Blvd NE,Albuquerque,NM,87113,15058217544,Coffee & Tea,3,$$,39.84231,-75.72974
Ezra's Enlightened Cafe,6516 Ferguson St,Indianapolis,IN,46220,13172553972,Vegan,4.5,$$,25.76953095,-80.19017727
Harvest Beat,1711 N 45th St,Seattle,WA,98103,12065471348,Vegetarian,4.5,$$$,33.4954899,-111.98813
Indian Kebab Palace,1552 E Champlain Dr,Fresno,CA,93720,15593746070,Indian,4,$$,35.0553437,-106.6217851
Toro,1704 Washington St,Boston,MA,2118,16175364300,Tapas Bars,4,$$$,25.72823884,-80.24275346
Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,CT,11354,17183213838,Shanghainese,4,$,39.2097947,-94.70852941
CRUST,668 NW 5th St,Miami,FL,33128,13053717065,Italian,4.5,$$,45.521744,-122.802035
Reshmi,12170 Conant St,Hamtramck,MI,48212,13133662425,Pakistani,4,$,36.86774,-119.75657
South Mountain Tavern,19 Valley St,South Orange,NJ,7079,19737631006,American (New),3,$$,39.80231,-104.9823046
Citizens of Chelsea,401 W 25th St,New York,NY,10001,16466493079,Coffee & Tea,4,$$,37.47281752,-119.6356847
Nanking Of Virginia,501 N Birdneck Rd,Virginia Beach,VA,23451,17572336779,Indian,4,$$,39.96803,-83.00551
Life Grocery Natural Foods & Cafe,1453 Roswell Rd,Marietta,GA,30062,17709779583,Health Markets,4,$$,25.6867416,-80.3126699
Jin Bento,914 Main St,Houston,TX,77002,13469806133,Japanese,4.5,$,44.4790764,-73.21764196
Naan -N- Curry,709 S 3rd St,Renton,WA,98057,14252716226,Indian,3.5,$$,41.93585746,-87.64441186
Salsa's Cantina,410 Clovis Ave,Clovis,CA,93612,15593230400,Mexican,4,$$,42.683242,-71.135749
Nan's Nummies,501 Elm St,West Des Moines,IA,50265,15152772201,Bakeries,3,$$,41.97536033,-87.90312435
Chipotle Mexican Grill,13612 N Kendall Dr,Miami,FL,33186,13054086557,Mexican,3,$,41.6000255,-93.517744
Flowers By Design,,Portland,OR,97223,15037587090,Florists,5,$$,36.80816,-119.774574
Squeezed Juice Bar,7900 San Pedro Dr NE,Albuquerque,NM,87109,15058211437,Juice Bars & Smoothies,4.5,$,43.03245926,-88.10879517
Nanning Wok,465 W Broadway,Boston,MA,2127,16172694688,Chinese,2.5,$,42.459361,-83.185069
Luna Pizzeria,3435 Kirby Dr,Houston,TX,77098,18327676338,Pizza,4.5,$$,29.80182,-95.45916
Dr Smood - South Miami Organic Cafe,5801 Sunset Dr,South Miami,FL,33143,17863344420,Coffee & Tea,4,$$,41.88977154,-87.63083159
Mimis Cafe,1250 S Alma School Rd,Mesa,AZ,85210,14808334646,Breakfast & Brunch,3.5,$$,41.884105,-87.64794407
FelFel Mediterranean,4401 S Tamarac Pkwy,Denver,CO,80237,13035865540,Mediterranean,4.5,$,35.32682045,-97.49113083
The District Tap,3720 E 82nd St,Indianapolis,IN,46240,13172888251,Sports Bars,3.5,$$,36.80807,-119.73538
Henry's Denver,500 16th St,Denver,CO,80202,17203998466,American (New),3.5,$$,41.93585746,-87.64441186
Pepe's Bistro,701 P St,Lincoln,NE,68508,14028052588,Mexican,3,$,25.797413,-80.27404
Tuscan Kitchen,67 Main St,Salem,NH,3079,16039524875,Italian,3.5,$$$,42.34795,-83.06769
Tropical Smoothie Cafe,2566 Briarcliff Rd NE,Atlanta,GA,30329,16789499324,Juice Bars & Smoothies,4.5,$,45.75323,-108.57667
Trolley Stop Market,704 Madison Ave,Memphis,TN,38103,19015261361,Farmers Market,3.5,$$,25.77262788,-80.18536311
Detroit Style Pizza Company,28630 Harper Ave,Saint Clair Shores,MI,48081,15864452810,Pizza,3.5,$$,45.53224,-122.69834
Pizzeria Bianco,623 E Adams St,Phoenix,AZ,85004,16022588300,Pizza,4,$$,40.7192766,-73.9965565
Sublime Nail Spa,15568 SW 72nd St,Miami,FL,33193,13057529058,Nail Salons,4,$$,40.11583,-75.28312
Moonlight Cafe,1919 S Jackson St,Seattle,WA,98144,12063223378,Vegetarian,4,$,39.94793105,-75.16142798
Albero Cafe,4811 E Central Ave,Wichita,KS,67208,13162609667,Italian,4,$$,33.5064374,-86.7982199
ELLO Juice & Smoothie Bar,13 SW 3rd St,Lee's Summit,MO,64063,18164345414,Juice Bars & Smoothies,5,$$,40.755873,-73.928715
Pavilion Restaurant-Northbrook,577 Waukegan Rd,Northbrook,IL,60062,18477159440,American (New),3.5,$$,47.80113883,-122.4995951
Blossom Du Jour,617 9th Ave,New York,NY,10036,16469983535,Vegan,4,$$,35.2333793,-89.8038735
Pok Pok,3226 SE Division St,Portland,OR,97202,15032321387,Thai,4,$$,25.7495698,-80.256479
FreeFoods NYC,146 E 44th St,New York,NY,10017,12123027195,Juice Bars & Smoothies,3,$$,29.80349922,-95.4105835
sweetgreen,1512 Connecticut Ave NW,"Washington, DC",DC,20036,12023879338,Salad,4,$$,40.71456,-73.8078
Commune,501 Virginia Beach Blvd,Virginia Beach,VA,23451,17579638985,Cafes,4.5,$$,40.60325,-74.69396
TGI Fridays,153 E Erie St,Chicago,IL,60611,13126649820,American (Traditional),2.5,$$,41.89071,-87.630902
Taco Joint,1969 N Halsted St,Chicago,IL,60614,13129512457,Mexican,4,$$,40.68447,-73.99214
Buca di Beppo Italian Restaurant,90 Yorktown Rd,Lombard,IL,60148,16309327673,Italian,3,$$,25.83782,-80.184616
Maple & Ash,8 W Maple St,Chicago,IL,60610,13129448888,Steakhouses,4,$$$$,26.150854,-80.257019
Ristorante Amalfi,298 Glen Ellyn Rd,Bloomingdale,IL,60108,16308939222,Italian,3,$$,41.89603,-87.62307
Pure Juice Caf̩,24 S Evergreen Ave,Arlington Heights,IL,60005,18478730942,Live/Raw Food,4.5,$,36.8370684,-119.7706211
Papa Saverio's Pizzeria,2158 Plum Grove Rd,Rolling Meadows,IL,60008,18479630088,Pizza,4,$$,25.897226,-80.162323
Buca di Beppo Italian Restaurant,90 Yorktown Rd,Lombard,IL,60148,16309327673,Italian,3,$$,40.7453968,-74.163321
Slice of India,1345 N Willow Ave,Clovis,CA,93619,15593256155,Indian,5,$$,35.18337928,-90.18388595
Rubio's Coastal Grill,40 El Camino Rd,Fresno,CA,93720,15594380260,Mexican,3.5,$,35.13017,-106.53117
Le Parisien Cafe,1085 E Herndon Ave,Fresno,CA,93702,15594324454,French,4,$,40.74227627,-74.0048001
The Lakefront Restaurant,163 Twin Lakes Rd,Mammoth Lakes,CA,93546,17609342442,American (Traditional),4,$$$$,40.705554,-73.915183
Tabachines Cocina,6755 N Palm Ave,Fresno,CA,93704,,Mexican,4.5,$$,25.6772419,-80.4572151
Shaver Lake Lodge Restaurant and Bar,44185 California 168,Shaver Lake,CA,93664,15598415393,American (Traditional),4,$$,36.838862,-119.752864
Farm Fresh Bowls Fresno,3042 E Campus Pointe Dr,Fresno,CA,93710,15593267141,Breakfast & Brunch,4.5,$,42.3482399,-71.08662
Lone Star Steakhouse,1801 W 41st St,Sioux Falls,SD,57105,16053313648,Steakhouses,3,$$,45.03644138,-93.0243844
P.F. Chang's,7894 N Blackstone Ave,Fresno,CA,93720,15594380814,Chinese,3.5,$$,39.77718,-85.95231
1850 Restaurant,5114 Hwy 140,Mariposa,CA,95338,12099662229,American (Traditional),4,$$,41.6436396,-93.4835719
SabaiDee Thai Lao Cuisine,5730 N First St,Fresno,CA,93710,15594127895,Laotian,4.5,$$,41.6436396,-93.4835719
Pad Thai Restaurant,198 Shaw Ave,Clovis,CA,93612,15593241235,Thai,4,$$,40.65419686,-111.8664014
Smokehouse 41,40713 Hwy 41,Oakhurst,CA,93644,15596422271,Smokehouse,4.5,$$,40.75611,-73.96728
Pop's Restaurant,40278 Rd 425 A,Oakhurst,CA,93644,15596927677,American (New),4,$$,36.79554,-76.09402
Breakfast Club,2987 Main St,Mammoth Lakes,CA,93546,17609346944,Burgers,3.5,$$,41.3079433,-72.9307242
Yard House,90 El Camino,Fresno,CA,93720,15592612165,Bars,3.5,$$,40.742272,-73.992071
Shaver Lake Lodge Restaurant and Bar,44185 California 168,Shaver Lake,CA,93664,15598415393,American (Traditional),4,$$,40.052597,-83.0670547
The Meridian Cafe,112 Meridian Ave,Louisville,KY,40207,15028979703,Breakfast & Brunch,4,$$,29.73509809,-95.41775275
North End Cafe,1722 Frankfort Ave,Louisville,KY,40206,15028968770,Breakfast & Brunch,4,$$,39.0571049,-94.5970107
Cross Culture,301 N Harrison St,Princeton,NJ,8540,16096889400,Indian,4,$$,41.6436396,-93.4835719
Cafe Metro,839 7th Ave,New York,NJ,10019,12125862626,Sandwiches,2.5,$,42.34925,-71.09662
Loving Hut,76 Bushwick Ave,Brooklyn,NJ,11211,17183887567,Vegan,4,$$,34.0691149,-118.3074092
Tijuana Flats,13256 Biscayne Blvd.,N. Miami,FL,33181,13059817528,Mexican,3.5,$,34.0691149,-118.3074092
TCBY,17045 Kercheval St,Grosse Pointe,MI,48230,13138850384,Ice Cream & Frozen Yogurt,3.5,$,36.80880495,-119.7885461
Coco and the Director,100 West Trade Street,Charlotte,NC,28202,17043536003,Coffee & Tea,4,$,34.19252614,-84.12859116
The Meridian Cafe,112 Meridian Ave,Louisville,KY,40207,15028979703,Breakfast & Brunch,4,$$,35.09071732,-92.4984436
Crab Cakes Restaurant,49271 Golden Oak Lp,Oakhurst,CA,93644,15596417667,Seafood,4,$$,33.45705418,-112.0715672
Taco John's,921 E Euclid Ave,Des Moines,IA,50316,15152620110,Mexican,3.5,$,35.06352997,-106.6045074
Valentino's,5022 S 108th St,Omaha,NE,68102,14023310300,Pizza,2.5,$$,25.787628,-80.189903
The MasalaWala,179 Essex St,New York,NY,10002,12123589300,Indian,4.5,$$,33.59619999,-83.86074007
Jason's Deli,10610 Centrum Pkwy,Pineville,NC,28134,17045411228,Delis,3.5,$,47.584152,-122.386651
Passage To India,9510 University City Blvd,Charlotte,NC,28213,17045491886,Indian,4,$$,40.08529,-82.95738
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,40.76877925,-111.9036038
Tupelo Honey,1820 South Blvd,Charlotte,NC,28203,19802259175,Southern,4,$$,39.91229003,-86.18677581
Malaya Kitchen,8200-400 Providence Rd,Charlotte,NC,28277,17045416668,Noodles,4,$$,42.34379613,-83.03828981
Baoding,4722 Sharon Rd,Charlotte,NC,28210,17045528899,Chinese,4,$$,33.44794826,-112.0746167
Sunflour Baking Company,2001 E 7th St,Charlotte,NC,28204,17049005268,Bakeries,4,$$,29.61645572,-95.21779152
Marco's Pizza,4719 Reed Rd,Upper Arlington,OH,43220,16143261111,Pizza,4,$$,25.76750548,-80.36833206
The Train Depot,3045 E Ashlan Ave,Fresno,CA,93726,15594421401,Sandwiches,4,$$,29.80304146,-95.41064453
Shaver Lake Pizza,41820 Tollhouse Rd,Shaver Lake,CA,93664,15598417249,Pizza,4,$,42.36420849,-71.05427172
Food Cache Cafe,452 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609650565,Juice Bars & Smoothies,4,$$,40.76052856,-73.98638916
blynk organic,4400 Sharon Rd,Charlotte,NC,28211,17043666848,Coffee & Tea,2.5,$$,29.7321678,-95.478897
Taco John's,350 N 168th Cir,Omaha,NE,68118,14023305253,Mexican,3.5,$,35.19773768,-80.85271905
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,29.75684,-95.36566
Star of India,180 W 9 Mile Rd,Ferndale,MI,48220,12485465996,Indian,3,$$,38.22863,-85.73726
Jerusalem Pizza,231 Raritan Ave,Highland Park,NJ,8904,17328289687,Pizza,3,$,36.83842,-119.72741
Chima  Steakhouse,139 S Tryon St,Charlotte,NC,28202,17046014141,Steakhouses,4,$$$,25.78821,-80.33715
Asian Wok,2235 Frankfort Ave,Louisville,KY,40206,15028223385,Sushi Bars,4,$,33.5015907,-86.7967606
Pizza Factory,7775 N First St,Fresno,CA,93720,15594479500,Pizza,3,$$,33.94828,-84.519783
Taco Bell,3520 Bardstown Rd.,Louisville,KY,40218,15024791582,Mexican,2,$,36.8659082,-119.7584165
Shelter Distilling,100 Canyon Blvd,Mammoth Lakes,CA,93546,17600000000,Distilleries,5,$$,33.81583,-84.31632
Northstar Caf̩,4241 N High St,Columbus,OH,43214,16147842233,Breakfast & Brunch,4,$$,42.29214,-71.80552
Pizzeria Mozza,641 N Highland Ave,Los Angeles,LA,90036,13232970101,Pizza,4,$$,38.3515517,-81.6336662
Black Angus Steakhouse,10021 Metro Pkwy E,Phoenix,AZ,85051,16029441517,Steakhouses,3,$$,37.3331104,-119.660292
Xiandu Thai,1119 Walnut St,Philadelphia,PA,19107,12159408855,Thai,4,$$,39.98432009,-105.2493699
Annapurna Cafe,1833 Broadway,Seattle,WA,98122,12063207770,Indian,4,$$,33.58786,-117.72143
Communitea,11-18 46th Rd,Long Island City,NY,11101,17187297708,Cafes,4,$,36.81674,-119.75502
Boba Addict,7509 N Willow Ave,Fresno,CA,93720,15595758505,Bubble Tea,4.5,$,34.73098643,-80.77652894
Taste of India II,287 New Dorp Ln,Staten Island,NY,10306,17189874700,Indian,4,$$,29.742905,-95.403542
Pie By The Pound,124 4th Ave,New York,NY,10003,12124754977,Pizza,4,$$,39.95334327,-75.21034844
Fazoli's,6345 Quivira Rd,Shawnee,MO,66216,19139625814,Italian,2.5,$,25.70184868,-80.33550814
Zaxby's Chicken Fingers & Buffalo Wings,7713 Garners Ferry Rd,Columbia,SC,29209,18037769232,Fast Food,3.5,$,34.04763906,-118.2477476
Beef 'N Bottle,4538 S Blvd,Charlotte,NC,28209,17045239977,Steakhouses,3.5,$$$,45.5286417,-122.6387477
Taco Del Mar,830 NE Northgate Way,Seattle,WA,98125,12062676767,Mexican,3,$,39.82501,-104.77262
Saltgrass Steak House,1803 Shepherd Dr,Houston,TX,77007,17138697074,Steakhouses,3,$$,33.5064374,-86.7982199
Thaimee Table - formerly Ngam,99 3rd Ave,New York,NY,10003,12127778424,Thai,3.5,$$,43.07549667,-87.90045166
Smoothie King,2315 Ponce De Leon Blvd,Coral Gables,FL,33134,13052005392,Juice Bars & Smoothies,4,$,40.63234,-74.02709
Paul Revere's Pizza,3201 Indianola Ave,Des Moines,IA,50315,15152449256,Pizza,3,$$,43.0316199,-87.99712
LaScala's Pronto,1501 Spring Garden St,Philadelphia,PA,19130,12157510200,Pizza,3.5,$$,39.96371,-82.99891
Back Bay Grill,65 Portland St,Portland,ME,4101,12077728833,American (Traditional),4.5,$$$,34.0016,-81.03337
Lou Malnati's Pizzeria,439 N Wells St,Chicago,IL,60654,13128289800,Pizza,4,$$,29.7577305,-95.3649597
Pho C̫ Ba,9176 Bolsa Ave,Westminster,LA,92683,17143736868,Vietnamese,4.5,$,40.752231,-73.981353
Myers & Chang,1145 Washington St,Boston,MA,2118,16175425200,Asian Fusion,4,$$,34.09886,-118.34478
Russo's New York Pizzeria,11660 Westheimer Rd,Houston,TX,77077,12814974992,Pizza,2.5,$$,29.7159263,-95.5008153
Panera Bread,2274 Peachtree Rd NE,Atlanta,GA,30309,14043517999,Sandwiches,3,$,40.7334193,-73.8496439
White Dog Cafe,3420 Sansom St,Philadelphia,PA,19104,12153869224,Bars,4,$$,33.8174451,-84.31427
Paul's Italian Kitchen,4333 University Way NE,Seattle,WA,98105,12065254493,Food Delivery Services,3.5,$,25.68258584,-80.31344825
Organic To Go,701 5th Ave,Seattle,WA,98104,12067489922,Convenience Stores,3,$$,32.36177063,-90.14954376
Higher Ground Coffee,2005 E 3300th S,Salt Lake City,UT,84109,18014855427,Coffee & Tea,4.5,$,40.61066695,-74.14614519
Lucky 13,135 W 1300th S,Salt Lake City,UT,84115,18014874418,Burgers,4,$$,39.9069502,-75.2226851
Uno Pizzeria & Grill,Kenmore Square,Boston,MA,2215,16172624911,Pizza,3,$$,29.74494,-95.392982
La Madeleine,2255 Pleasant Hill Rd,Duluth,GA,30096,17708140355,Patisserie/Cake Shop,4,$$,25.7489837,-80.2584754
India's Oven,3035 W Ashlan Ave,Fresno,CA,93722,15592291313,Indian,4.5,$$,45.78275,-108.5074
Bollywood Biryani,8270 Griffin Rd,Davie,FL,33328,19546801916,Indian,4,$$,39.9419585,-75.153177
The Capital Grille,444 Brickell Ave,Miami,FL,33131,13053744500,Steakhouses,4,$$$,29.72252763,-95.38523392
Eddington's Soup and Salad,2100 Snelling Ave N,Roseville,MN,55113,16516979794,American (Traditional),3.5,$,40.75059922,-74.16392691
Claim Jumper,12000 SE 82nd Ave,Clackamas,OR,97015,15036536913,Steakhouses,3,$$,39.2126294,-76.9378704
Pizza Inn,1801 Mangum Rd,Houston,TX,77092,17138612389,Pizza,4,$,35.20028177,-80.82443453
Lola Coastal Mexican,1575 Boulder St,Denver,CO,80211,17205708686,Mexican,4,$$,42.352684,-83.0698547
Tired Hands Fermentaria,35 Cricket Ter,Ardmore,PA,19003,14844132983,Breweries,4,$$,33.4492351,-112.0656115
Sweet Tomatoes,7114 North Fresno St,Fresno,CA,93720,15594355797,Vegetarian,4,$$,29.78382,-95.60482
Logan's Roadhouse,9380 The Landing Dr,Douglasville,GA,30135,17709420181,Barbeque,3,$$,36.80714,-119.7907
Smoothie King,143 Granby St,Norfolk,VA,23510,17574165142,Juice Bars & Smoothies,4.5,$$,40.11008588,-83.08803348
Crown Heights Florists & Decorators,325 Kingston Ave,Brooklyn,NY,11213,17187731000,Florists,1.5,$$,40.79502,-74.20837
Flix Brewhouse Des Moines,3800 Merle Hay Rd,Des Moines,IA,50310,15156129200,Breweries,3.5,$$,25.85859357,-80.12115545
Ecco,40 7th St NE,Atlanta,GA,30308,14043479555,Modern European,4,$$$,40.7186314,-111.8116843
Abuelo's,3440 W Chandler Blvd,Chandler,AZ,85226,14808550960,Mexican,3.5,$$,43.03858099,-87.91168781
Nan Thai Fine Dining,1350 Spring St NW,Atlanta,GA,30309,14048709933,Thai,4,$$$,41.89575,-87.71428
Panera Bread,933 Gervais St,Columbia,SC,29201,18037993060,Soup,3.5,$,39.98865,-83.00524
La Salita Restaurant,1950 Juan Tabo Blvd NE,Albuquerque,NM,87112,15052999968,New Mexican Cuisine,4,$$,39.39784,-76.56876
The Seedling Cafe,30 Temple St,Nashua,NH,3060,16035944002,Breakfast & Brunch,3.5,$,40.70329,-74.01102
Nhinja Sushi & Wok,13905 N May Ave,Oklahoma City,OK,73134,14054636622,Sushi Bars,3.5,$,44.94821665,-93.19276377
Buca di Beppo Italian Restaurant,2335 Mansell Rd,Alpharetta,GA,30022,17706439463,Italian,3,$$,39.2870995,-76.6053657
Simple Simon's Pizza,4253 E Waterloo Rd,Edmond,OK,73034,14053408901,Pizza,1,$,41.7916349,-87.5899507
